Trip,Date/Time,Latitude,Longitude,Heading,Speed (kph),Ignition,Type,New_Track
5350127185,08/11/2016 5:47,5.58752,-0.17598,163,30,Yes,T,0
5350127185,08/11/2016 5:47,5.58669,-0.17606,189,37,Yes,T,0
5350127185,08/11/2016 5:47,5.58619,-0.17618,204,28,Yes,T,0
5350127185,08/11/2016 5:47,5.58606,-0.17631,245,25,Yes,T,0
5350127185,08/11/2016 5:47,5.58447,-0.17919,231,62,Yes,T,0
5350127185,08/11/2016 5:48,5.58244,-0.1819,232,52,Yes,T,0
5350127185,08/11/2016 5:48,5.57939,-0.18586,184,13,Yes,T,0
5350127185,08/11/2016 5:48,5.57926,-0.1857,85,11,Yes,T,0
5350127185,08/11/2016 5:49,5.57923,-0.18565,116,0,Yes,T,0
5350127185,08/11/2016 5:49,5.57931,-0.18573,330,0,No,T,0
5350225232,08/11/2016 6:15,5.57931,-0.18573,330,0,Yes,T,1
5350225232,08/11/2016 6:16,5.57911,-0.18571,125,14,Yes,T,0
5350225232,08/11/2016 6:16,5.57907,-0.1855,84,7,Yes,T,0
5350225232,08/11/2016 6:17,5.57926,-0.18503,44,19,Yes,T,0
5350225232,08/11/2016 6:17,5.57955,-0.18509,327,24,Yes,T,0
5350225232,08/11/2016 6:17,5.57996,-0.18519,46,20,Yes,T,0
5350225232,08/11/2016 6:17,5.58231,-0.18215,10,15,Yes,T,0
5350225232,08/11/2016 6:18,5.58335,-0.18229,350,36,Yes,T,0
5350225232,08/11/2016 6:18,5.58627,-0.18288,321,34,Yes,T,0
5350225232,08/11/2016 6:18,5.58687,-0.18333,2,19,Yes,T,0
5350225232,08/11/2016 6:19,5.58823,-0.1824,35,38,Yes,T,0
5350225232,08/11/2016 6:20,5.5932,-0.1804,9,59,Yes,T,0
5350225232,08/11/2016 6:20,5.59412,-0.1802,12,65,Yes,T,0
5350225232,08/11/2016 6:21,5.5995,-0.17896,13,22,Yes,T,0
5350225232,08/11/2016 6:22,5.6084,-0.1769,12,34,Yes,T,0
5350225232,08/11/2016 6:23,5.61042,-0.17648,11,68,Yes,T,0
5350225232,08/11/2016 6:24,5.61453,-0.17583,1,0,Yes,T,0
5350225232,08/11/2016 6:25,5.61478,-0.17581,1,23,Yes,T,0
5350225232,08/11/2016 6:26,5.62093,-0.17613,16,0,Yes,T,0
5350225232,08/11/2016 6:26,5.62194,-0.17628,357,47,Yes,T,0
5350225232,08/11/2016 6:27,5.62619,-0.17642,357,61,Yes,T,0
5350225232,08/11/2016 6:28,5.63742,-0.17742,351,76,Yes,T,0
5350225232,08/11/2016 6:29,5.63967,-0.17782,349,0,Yes,T,0
5350225232,08/11/2016 6:31,5.64188,-0.17824,350,28,Yes,T,0
5350225232,08/11/2016 6:32,5.65099,-0.18015,348,81,Yes,T,0
5350225232,08/11/2016 6:33,5.6593,-0.17859,17,0,Yes,T,0
5350225232,08/11/2016 6:34,5.66285,-0.17784,10,83,Yes,T,0
5350225232,08/11/2016 6:34,5.66697,-0.17695,15,9,Yes,T,0
5350225232,08/11/2016 6:34,5.66734,-0.17685,347,24,Yes,T,0
5350225232,08/11/2016 6:34,5.66754,-0.17707,304,12,Yes,T,0
5350225232,08/11/2016 6:34,5.66744,-0.17724,226,20,Yes,T,0
5350225232,08/11/2016 6:34,5.66733,-0.17754,269,18,Yes,T,0
5350225232,08/11/2016 6:35,5.66749,-0.17765,35,7,Yes,T,0
5350225232,08/11/2016 6:36,5.6674,-0.17776,209,0,Yes,T,0
5350225232,08/11/2016 6:36,5.66732,-0.17816,271,28,Yes,T,0
5350225232,08/11/2016 6:37,5.66734,-0.1801,270,32,Yes,T,0
5350225232,08/11/2016 6:38,5.66737,-0.18419,270,53,Yes,T,0
5350225232,08/11/2016 6:39,5.6674,-0.18798,271,22,Yes,T,0
5350225232,08/11/2016 6:40,5.66745,-0.19364,271,37,Yes,T,0
5350225232,08/11/2016 6:40,5.66747,-0.19865,270,26,Yes,T,0
5350225232,08/11/2016 6:41,5.66748,-0.19913,271,32,Yes,T,0
5350225232,08/11/2016 6:42,5.66752,-0.20474,270,14,Yes,T,0
5350225232,08/11/2016 6:43,5.6676,-0.20551,272,0,Yes,T,0
5350225232,08/11/2016 6:46,5.66751,-0.206,270,28,Yes,T,0
5350225232,08/11/2016 6:47,5.66754,-0.21136,272,51,Yes,T,0
5350225232,08/11/2016 6:48,5.66759,-0.21792,271,58,Yes,T,0
5350225232,08/11/2016 6:49,5.66764,-0.22585,270,46,Yes,T,0
5350225232,08/11/2016 6:50,5.66768,-0.23198,271,11,Yes,T,0
5350225232,08/11/2016 6:51,5.66771,-0.23635,270,37,Yes,T,0
5350225232,08/11/2016 6:51,5.6678,-0.23879,314,9,Yes,T,0
5350225232,08/11/2016 6:51,5.66801,-0.23889,348,17,Yes,T,0
5350225232,08/11/2016 6:52,5.66841,-0.23883,23,6,Yes,T,0
5350225232,08/11/2016 6:53,5.66843,-0.23883,23,0,Yes,T,0
5350225232,08/11/2016 6:57,5.6738,-0.2388,359,50,Yes,T,0
5350225232,08/11/2016 6:57,5.67903,-0.23922,330,49,Yes,T,0
5350225232,08/11/2016 6:58,5.67973,-0.23962,330,55,Yes,T,0
5350225232,08/11/2016 6:58,5.68131,-0.24049,297,16,Yes,T,0
5350225232,08/11/2016 6:59,5.68421,-0.24389,312,33,Yes,T,0
5350225232,08/11/2016 7:00,5.68627,-0.24551,318,5,Yes,T,0
5350225232,08/11/2016 7:00,5.68652,-0.24578,331,14,Yes,T,0
5350225232,08/11/2016 7:01,5.68787,-0.2467,337,17,Yes,T,0
5350225232,08/11/2016 7:02,5.68998,-0.24754,336,20,Yes,T,0
5350225232,08/11/2016 7:02,5.69164,-0.24815,9,12,Yes,T,0
5350225232,08/11/2016 7:03,5.69482,-0.2486,8,28,Yes,T,0
5350225232,08/11/2016 7:04,5.69542,-0.24845,26,11,Yes,T,0
5350225232,08/11/2016 7:05,5.69555,-0.24842,6,0,Yes,T,0
5350225232,08/11/2016 7:07,5.69782,-0.24802,11,16,Yes,T,0
5350225232,08/11/2016 7:08,5.70071,-0.24744,11,16,Yes,T,0
5350225232,08/11/2016 7:09,5.70213,-0.247,16,0,Yes,T,0
5350225232,08/11/2016 7:10,5.7049,-0.24632,358,14,Yes,T,0
5350225232,08/11/2016 7:11,5.70814,-0.24576,11,24,Yes,T,0
5350225232,08/11/2016 7:12,5.71184,-0.24514,10,27,Yes,T,0
5350225232,08/11/2016 7:13,5.71571,-0.24441,4,0,Yes,T,0
5350225232,08/11/2016 7:14,5.71843,-0.24384,24,22,Yes,T,0
5350225232,08/11/2016 7:15,5.7211,-0.24239,31,0,Yes,T,0
5350225232,08/11/2016 7:15,5.72412,-0.2415,351,73,Yes,T,0
5350225232,08/11/2016 7:16,5.72623,-0.24188,356,66,Yes,T,0
5350225232,08/11/2016 7:17,5.73044,-0.24152,3,0,Yes,T,0
5350225232,08/11/2016 7:17,5.73347,-0.24126,17,57,Yes,T,0
5350225232,08/11/2016 7:18,5.73661,-0.2394,38,72,Yes,T,0
5350225232,08/11/2016 7:19,5.74302,-0.23542,25,63,Yes,T,0
5350225232,08/11/2016 7:19,5.74459,-0.23436,50,66,Yes,T,0
5350225232,08/11/2016 7:19,5.74741,-0.23156,19,51,Yes,T,0
5350225232,08/11/2016 7:20,5.75007,-0.23068,16,43,Yes,T,0
5350225232,08/11/2016 7:21,5.75331,-0.22989,8,40,Yes,T,0
5350225232,08/11/2016 7:22,5.75725,-0.22869,16,13,Yes,T,0
5350225232,08/11/2016 7:22,5.75872,-0.22786,54,22,Yes,T,0
5350225232,08/11/2016 7:23,5.75896,-0.22731,86,26,Yes,T,0
5350225232,08/11/2016 7:23,5.75935,-0.22607,51,12,Yes,T,0
5350225232,08/11/2016 7:24,5.75997,-0.22524,45,18,Yes,T,0
5350225232,08/11/2016 7:25,5.76257,-0.22329,40,0,Yes,T,0
5350225232,08/11/2016 7:25,5.76535,-0.22133,18,33,Yes,T,0
5350225232,08/11/2016 7:26,5.76566,-0.2212,44,9,Yes,T,0
5350225232,08/11/2016 7:26,5.76586,-0.21961,111,34,Yes,T,0
5350225232,08/11/2016 7:26,5.76486,-0.2185,141,25,Yes,T,0
5350225232,08/11/2016 7:27,5.76397,-0.21814,183,29,Yes,T,0
5350225232,08/11/2016 7:27,5.76032,-0.21979,227,29,Yes,T,0
5350225232,08/11/2016 7:28,5.76001,-0.22058,243,39,Yes,T,0
5350225232,08/11/2016 7:28,5.75979,-0.22086,209,14,Yes,T,0
5350225232,08/11/2016 7:28,5.75964,-0.22054,40,13,Yes,T,0
5350225232,08/11/2016 7:28,5.75973,-0.22048,354,0,Yes,T,0
5350225232,08/11/2016 7:30,5.7599,-0.2204,24,17,Yes,T,0
5350225232,08/11/2016 7:30,5.76009,-0.22034,354,8,Yes,T,0
5350225232,08/11/2016 7:31,5.75976,-0.22087,220,25,Yes,T,0
5350225232,08/11/2016 7:31,5.75918,-0.2211,171,7,Yes,T,0
5350225232,08/11/2016 7:32,5.75906,-0.22106,178,0,Yes,T,0
5350225232,08/11/2016 7:32,5.75906,-0.22106,178,0,No,T,0
5352320659,08/11/2016 16:03,5.75906,-0.22106,178,0,Yes,T,1
5352320659,08/11/2016 16:04,5.75925,-0.22105,178,0,Yes,T,0
5352320659,08/11/2016 16:05,5.75977,-0.22091,48,13,Yes,T,0
5352320659,08/11/2016 16:05,5.75964,-0.22059,92,12,Yes,T,0
5352320659,08/11/2016 16:05,5.76014,-0.22035,353,8,Yes,T,0
5352320659,08/11/2016 16:05,5.76016,-0.22039,290,0,Yes,T,0
5352320659,08/11/2016 16:06,5.76013,-0.22054,243,0,No,T,0
5352515751,08/11/2016 17:05,5.76012,-0.22055,243,0,Yes,T,1
5352515751,08/11/2016 17:06,5.75964,-0.22072,120,15,Yes,T,0
5352515751,08/11/2016 17:06,5.75982,-0.2205,18,0,Yes,T,0
5352515751,08/11/2016 17:12,5.76012,-0.2202,76,19,Yes,T,0
5352515751,08/11/2016 17:12,5.76036,-0.21975,45,23,Yes,T,0
5352515751,08/11/2016 17:13,5.76364,-0.21823,13,31,Yes,T,0
5352515751,08/11/2016 17:13,5.76419,-0.21817,348,41,Yes,T,0
5352515751,08/11/2016 17:13,5.76451,-0.2183,332,49,Yes,T,0
5352515751,08/11/2016 17:14,5.76589,-0.21966,289,40,Yes,T,0
5352515751,08/11/2016 17:14,5.76586,-0.22025,259,45,Yes,T,0
5352515751,08/11/2016 17:14,5.76584,-0.22111,303,13,Yes,T,0
5352515751,08/11/2016 17:14,5.76783,-0.22145,346,52,Yes,T,0
5352515751,08/11/2016 17:15,5.77276,-0.22174,19,23,Yes,T,0
5352515751,08/11/2016 17:15,5.77322,-0.22149,34,20,Yes,T,0
5352515751,08/11/2016 17:16,5.77628,-0.21909,47,25,Yes,T,0
5352515751,08/11/2016 17:16,5.77641,-0.21894,52,27,Yes,T,0
5352515751,08/11/2016 17:17,5.77883,-0.21608,53,13,Yes,T,0
5352515751,08/11/2016 17:18,5.78135,-0.21361,52,36,Yes,T,0
5352515751,08/11/2016 17:19,5.7821,-0.21224,82,29,Yes,T,0
5352515751,08/11/2016 17:19,5.78217,-0.21021,51,11,Yes,T,0
5352515751,08/11/2016 17:19,5.78261,-0.2095,41,26,Yes,T,0
5352515751,08/11/2016 17:20,5.78472,-0.20812,6,39,Yes,T,0
5352515751,08/11/2016 17:20,5.785,-0.20811,358,33,Yes,T,0
5352515751,08/11/2016 17:21,5.78651,-0.20785,28,29,Yes,T,0
5352515751,08/11/2016 17:21,5.78764,-0.20704,30,31,Yes,T,0
5352515751,08/11/2016 17:22,5.79074,-0.2048,48,31,Yes,T,0
5352515751,08/11/2016 17:22,5.79171,-0.20386,63,39,Yes,T,0
5352515751,08/11/2016 17:23,5.79202,-0.20233,94,51,Yes,T,0
5352515751,08/11/2016 17:23,5.79208,-0.20115,66,41,Yes,T,0
5352515751,08/11/2016 17:23,5.79276,-0.19971,70,30,Yes,T,0
5352515751,08/11/2016 17:24,5.79411,-0.19702,27,32,Yes,T,0
5352515751,08/11/2016 17:24,5.79491,-0.19676,13,14,Yes,T,0
5352515751,08/11/2016 17:25,5.79889,-0.19483,35,32,Yes,T,0
5352515751,08/11/2016 17:25,5.79926,-0.19451,49,22,Yes,T,0
5352515751,08/11/2016 17:26,5.80139,-0.19321,17,15,Yes,T,0
5352515751,08/11/2016 17:27,5.80501,-0.1915,22,33,Yes,T,0
5352515751,08/11/2016 17:28,5.80794,-0.1907,28,21,Yes,T,0
5352515751,08/11/2016 17:29,5.81105,-0.18955,13,24,Yes,T,0
5352515751,08/11/2016 17:30,5.81297,-0.18868,48,23,Yes,T,0
5352515751,08/11/2016 17:30,5.81345,-0.18767,65,23,Yes,T,0
5352515751,08/11/2016 17:31,5.81399,-0.18672,103,18,Yes,T,0
5352515751,08/11/2016 17:31,5.81379,-0.18648,139,26,Yes,T,0
5352515751,08/11/2016 17:31,5.81102,-0.18488,175,72,Yes,T,0
5352515751,08/11/2016 17:31,5.80945,-0.18457,153,72,Yes,T,0
5352515751,08/11/2016 17:31,5.80758,-0.18336,128,64,Yes,T,0
5352515751,08/11/2016 17:32,5.80713,-0.18181,97,36,Yes,T,0
5352515751,08/11/2016 17:32,5.80664,-0.18021,134,39,Yes,T,0
5352515751,08/11/2016 17:32,5.80573,-0.17953,165,38,Yes,T,0
5352515751,08/11/2016 17:32,5.80544,-0.17951,184,39,Yes,T,0
5352515751,08/11/2016 17:32,5.80513,-0.1796,205,44,Yes,T,0
5352515751,08/11/2016 17:33,5.80312,-0.1809,242,45,Yes,T,0
5352515751,08/11/2016 17:33,5.80244,-0.1818,212,37,Yes,T,0
5352515751,08/11/2016 17:33,5.80121,-0.18241,259,25,Yes,T,0
5352515751,08/11/2016 17:33,5.80231,-0.18285,311,30,Yes,T,0
5352515751,08/11/2016 17:33,5.80235,-0.18308,258,31,Yes,T,0
5352515751,08/11/2016 17:33,5.80219,-0.18326,207,33,Yes,T,0
5352515751,08/11/2016 17:34,5.80007,-0.18422,230,38,Yes,T,0
5352515751,08/11/2016 17:34,5.79955,-0.18479,186,37,Yes,T,0
5352515751,08/11/2016 17:34,5.79928,-0.18472,149,37,Yes,T,0
5352515751,08/11/2016 17:34,5.79911,-0.18452,115,36,Yes,T,0
5352515751,08/11/2016 17:34,5.7989,-0.18374,114,34,Yes,T,0
5352515751,08/11/2016 17:34,5.79873,-0.18353,140,38,Yes,T,0
5352515751,08/11/2016 17:34,5.7976,-0.18297,134,44,Yes,T,0
5352515751,08/11/2016 17:35,5.79698,-0.18262,184,34,Yes,T,0
5352515751,08/11/2016 17:35,5.79612,-0.183,215,45,Yes,T,0
5352515751,08/11/2016 17:35,5.79551,-0.18379,246,42,Yes,T,0
5352515751,08/11/2016 17:35,5.7946,-0.18544,267,41,Yes,T,0
5352515751,08/11/2016 17:35,5.79472,-0.18594,297,31,Yes,T,0
5352515751,08/11/2016 17:35,5.7948,-0.18639,254,33,Yes,T,0
5352515751,08/11/2016 17:35,5.79467,-0.18658,220,29,Yes,T,0
5352515751,08/11/2016 17:36,5.79442,-0.18666,182,36,Yes,T,0
5352515751,08/11/2016 17:36,5.79416,-0.18657,144,36,Yes,T,0
5352515751,08/11/2016 17:36,5.79347,-0.18619,173,38,Yes,T,0
5352515751,08/11/2016 17:36,5.79208,-0.18659,205,34,Yes,T,0
5352515751,08/11/2016 17:36,5.79107,-0.18739,188,32,Yes,T,0
5352515751,08/11/2016 17:36,5.79031,-0.18747,203,40,Yes,T,0
5352515751,08/11/2016 17:37,5.78839,-0.18878,180,26,Yes,T,0
5352515751,08/11/2016 17:37,5.78822,-0.18865,122,29,Yes,T,0
5352515751,08/11/2016 17:37,5.78821,-0.18842,77,33,Yes,T,0
5352515751,08/11/2016 17:37,5.78876,-0.18666,65,41,Yes,T,0
5352515751,08/11/2016 17:38,5.78885,-0.18473,105,47,Yes,T,0
5352515751,08/11/2016 17:38,5.78848,-0.18417,136,42,Yes,T,0
5352515751,08/11/2016 17:38,5.78642,-0.18327,178,11,Yes,T,0
5352515751,08/11/2016 17:38,5.78617,-0.18328,162,18,Yes,T,0
5352515751,08/11/2016 17:39,5.78519,-0.18288,157,0,Yes,T,0
5352515751,08/11/2016 17:40,5.77597,-0.18132,176,97,Yes,T,0
5352515751,08/11/2016 17:41,5.76088,-0.17936,172,110,Yes,T,0
5352515751,08/11/2016 17:42,5.74653,-0.17738,170,21,Yes,T,0
5352515751,08/11/2016 17:43,5.74085,-0.17634,168,6,Yes,T,0
5352515751,08/11/2016 17:44,5.73504,-0.17501,167,72,Yes,T,0
5352515751,08/11/2016 17:45,5.72333,-0.17304,171,96,Yes,T,0
5352515751,08/11/2016 17:46,5.71897,-0.1723,171,0,Yes,T,0
5352515751,08/11/2016 17:48,5.71865,-0.17224,172,33,Yes,T,0
5352515751,08/11/2016 17:49,5.70877,-0.17141,177,40,Yes,T,0
5352515751,08/11/2016 17:50,5.70649,-0.17127,183,54,Yes,T,0
5352515751,08/11/2016 17:51,5.69782,-0.17189,178,0,Yes,T,0
5352515751,08/11/2016 17:52,5.69751,-0.17186,178,29,Yes,T,0
5352515751,08/11/2016 17:53,5.69033,-0.1717,178,92,Yes,T,0
5352515751,08/11/2016 17:54,5.68722,-0.17155,176,0,Yes,T,0
5352515751,08/11/2016 17:56,5.68096,-0.17202,208,49,Yes,T,0
5352515751,08/11/2016 17:56,5.67989,-0.17259,208,54,Yes,T,0
5352515751,08/11/2016 17:57,5.67336,-0.1747,215,12,Yes,T,0
5352515751,08/11/2016 17:58,5.67015,-0.17597,206,50,Yes,T,0
5352515751,08/11/2016 17:59,5.66238,-0.17819,191,31,Yes,T,0
5352515751,08/11/2016 18:00,5.65616,-0.18004,200,59,Yes,T,0
5352515751,08/11/2016 18:01,5.65313,-0.18054,176,61,Yes,T,0
5352515751,08/11/2016 18:01,5.64631,-0.17931,168,75,Yes,T,0
5352515751,08/11/2016 18:02,5.63979,-0.17809,184,0,Yes,T,0
5352515751,08/11/2016 18:03,5.63211,-0.17699,174,62,Yes,T,0
5352515751,08/11/2016 18:04,5.63083,-0.17687,173,0,Yes,T,0
5352515751,08/11/2016 18:05,5.62735,-0.17657,176,59,Yes,T,0
5352515751,08/11/2016 18:06,5.62106,-0.17646,198,0,Yes,T,0
5352515751,08/11/2016 18:07,5.61623,-0.17604,176,61,Yes,T,0
5352515751,08/11/2016 18:07,5.61316,-0.1761,187,71,Yes,T,0
5352515751,08/11/2016 18:08,5.61011,-0.17677,192,0,Yes,T,0
5352515751,08/11/2016 18:09,5.60837,-0.17715,189,0,Yes,T,0
5352515751,08/11/2016 18:10,5.60578,-0.17773,191,0,Yes,T,0
5352515751,08/11/2016 18:13,5.60029,-0.17891,192,24,Yes,T,0
5352515751,08/11/2016 18:14,5.59194,-0.18082,195,6,Yes,T,0
5352515751,08/11/2016 18:15,5.59102,-0.18108,202,0,Yes,T,0
5352515751,08/11/2016 18:16,5.59014,-0.18146,212,0,Yes,T,0
5352515751,08/11/2016 18:17,5.58517,-0.18436,201,56,Yes,T,0
5352515751,08/11/2016 18:18,5.58125,-0.18588,202,54,Yes,T,0
5352515751,08/11/2016 18:19,5.5793,-0.18651,129,19,Yes,T,0
5352515751,08/11/2016 18:19,5.57925,-0.18621,84,20,Yes,T,0
5352515751,08/11/2016 18:19,5.57934,-0.1859,106,12,Yes,T,0
5352515751,08/11/2016 18:19,5.5793,-0.18567,59,15,Yes,T,0
5352515751,08/11/2016 18:20,5.57936,-0.18556,57,0,Yes,T,0
5352515751,08/11/2016 18:23,5.5792,-0.18574,188,11,Yes,T,0
5352515751,08/11/2016 18:23,5.57907,-0.18558,102,17,Yes,T,0
5352515751,08/11/2016 18:23,5.57912,-0.18528,71,19,Yes,T,0
5352515751,08/11/2016 18:23,5.57937,-0.18499,22,24,Yes,T,0
5352515751,08/11/2016 18:23,5.57955,-0.18506,328,28,Yes,T,0
5352515751,08/11/2016 18:24,5.57984,-0.1854,248,20,Yes,T,0
5352515751,08/11/2016 18:24,5.57932,-0.18618,253,0,Yes,T,0
5352515751,08/11/2016 18:24,5.57938,-0.18661,252,23,Yes,T,0
5352515751,08/11/2016 18:24,5.57923,-0.18672,203,28,Yes,T,0
5352515751,08/11/2016 18:25,5.57595,-0.18845,254,27,Yes,T,0
5352515751,08/11/2016 18:25,5.57601,-0.18871,294,20,Yes,T,0
5352515751,08/11/2016 18:25,5.57624,-0.18908,302,35,Yes,T,0
5352515751,08/11/2016 18:26,5.57831,-0.19239,12,25,Yes,T,0
5352515751,08/11/2016 18:26,5.57912,-0.19217,301,19,Yes,T,0
5352515751,08/11/2016 18:26,5.57953,-0.19309,292,23,Yes,T,0
5352515751,08/11/2016 18:27,5.57952,-0.19331,225,20,Yes,T,0
5352515751,08/11/2016 18:27,5.57805,-0.1942,285,18,Yes,T,0
5352515751,08/11/2016 18:27,5.57858,-0.19456,330,32,Yes,T,0
5352515751,08/11/2016 18:27,5.57901,-0.19486,273,6,Yes,T,0
5352515751,08/11/2016 18:28,5.57821,-0.19581,207,16,Yes,T,0
5352515751,08/11/2016 18:28,5.57815,-0.19584,205,0,Yes,T,0
5352515751,08/11/2016 18:29,5.57621,-0.19681,249,19,Yes,T,0
5352515751,08/11/2016 18:29,5.57636,-0.19718,287,0,Yes,T,0
5352515751,08/11/2016 18:30,5.57621,-0.19742,216,30,Yes,T,0
5352515751,08/11/2016 18:30,5.57597,-0.19757,206,44,Yes,T,0
5352515751,08/11/2016 18:30,5.57501,-0.19819,237,10,Yes,T,0
5352515751,08/11/2016 18:30,5.57529,-0.19875,318,16,Yes,T,0
5352515751,08/11/2016 18:31,5.57658,-0.19835,303,22,Yes,T,0
5352515751,08/11/2016 18:31,5.57707,-0.19877,23,23,Yes,T,0
5352515751,08/11/2016 18:31,5.57781,-0.1987,351,11,Yes,T,0
5352515751,08/11/2016 18:32,5.57797,-0.20057,293,11,Yes,T,0
5352515751,08/11/2016 18:32,5.57808,-0.20083,266,22,Yes,T,0
5352515751,08/11/2016 18:32,5.57806,-0.20115,294,20,Yes,T,0
5352515751,08/11/2016 18:33,5.5787,-0.20235,295,0,Yes,T,0
5352515751,08/11/2016 18:33,5.57918,-0.20321,301,19,Yes,T,0
5352515751,08/11/2016 18:34,5.58006,-0.20467,4,9,Yes,T,0
5352515751,08/11/2016 18:34,5.58072,-0.20463,319,12,Yes,T,0
5352515751,08/11/2016 18:35,5.58168,-0.20635,298,13,Yes,T,0
5352515751,08/11/2016 18:35,5.58211,-0.20704,342,11,Yes,T,0
5352515751,08/11/2016 18:36,5.58231,-0.20701,13,18,Yes,T,0
5352515751,08/11/2016 18:36,5.58342,-0.20682,14,16,Yes,T,0
5352515751,08/11/2016 18:37,5.58495,-0.20641,23,9,Yes,T,0
5352515751,08/11/2016 18:38,5.58648,-0.20604,7,14,Yes,T,0
5352515751,08/11/2016 18:38,5.58662,-0.20617,288,13,Yes,T,0
5352515751,08/11/2016 18:39,5.587,-0.20753,286,0,Yes,T,0
5352515751,08/11/2016 18:40,5.58909,-0.20727,8,24,Yes,T,0
5352515751,08/11/2016 18:40,5.59007,-0.20708,30,21,Yes,T,0
5352515751,08/11/2016 18:41,5.59194,-0.20553,39,20,Yes,T,0
5352515751,08/11/2016 18:41,5.59231,-0.20525,356,6,Yes,T,0
5352515751,08/11/2016 18:42,5.59326,-0.20618,341,6,Yes,T,0
5352515751,08/11/2016 18:42,5.59328,-0.20617,29,0,Yes,T,0
5352515751,08/11/2016 18:43,5.59526,-0.20443,45,18,Yes,T,0
5352515751,08/11/2016 18:44,5.59731,-0.20271,43,15,Yes,T,0
5352515751,08/11/2016 18:44,5.59745,-0.20262,4,0,Yes,T,0
5352515751,08/11/2016 18:45,5.59779,-0.20299,310,0,Yes,T,0
5352515751,08/11/2016 18:46,5.59779,-0.20299,310,0,No,T,0
5353726335,09/11/2016 5:36,5.59779,-0.20299,310,0,Yes,T,1
5353726335,09/11/2016 5:39,5.59759,-0.20292,227,9,Yes,T,0
5353726335,09/11/2016 5:39,5.59621,-0.20364,167,10,Yes,T,0
5353726335,09/11/2016 5:40,5.59597,-0.20336,126,17,Yes,T,0
5353726335,09/11/2016 5:40,5.5949,-0.20203,55,13,Yes,T,0
5353726335,09/11/2016 5:41,5.5957,-0.20069,153,19,Yes,T,0
5353726335,09/11/2016 5:41,5.59527,-0.20038,114,10,Yes,T,0
5353726335,09/11/2016 5:41,5.59512,-0.19983,86,17,Yes,T,0
5353726335,09/11/2016 5:42,5.59552,-0.19866,56,25,Yes,T,0
5353726335,09/11/2016 5:42,5.59632,-0.19779,29,13,Yes,T,0
5353726335,09/11/2016 5:42,5.59661,-0.19779,337,19,Yes,T,0
5353726335,09/11/2016 5:42,5.59682,-0.1978,30,16,Yes,T,0
5353726335,09/11/2016 5:43,5.59774,-0.19719,31,21,Yes,T,0
5353726335,09/11/2016 5:43,5.5991,-0.19626,89,9,Yes,T,0
5353726335,09/11/2016 5:44,5.59857,-0.19556,117,18,Yes,T,0
5353726335,09/11/2016 5:44,5.59786,-0.19425,90,12,Yes,T,0
5353726335,09/11/2016 5:45,5.59838,-0.19371,71,17,Yes,T,0
5353726335,09/11/2016 5:46,5.59348,-0.18549,113,83,Yes,T,0
5353726335,09/11/2016 5:46,5.59157,-0.18342,152,72,Yes,T,0
5353726335,09/11/2016 5:46,5.58939,-0.18236,137,22,Yes,T,0
5353726335,09/11/2016 5:47,5.58932,-0.1823,134,0,Yes,T,0
5353726335,09/11/2016 5:47,5.58913,-0.18205,124,33,Yes,T,0
5353726335,09/11/2016 5:48,5.58779,-0.1765,101,28,Yes,T,0
5353726335,09/11/2016 5:48,5.58759,-0.17598,135,24,Yes,T,0
5353726335,09/11/2016 5:48,5.58739,-0.17594,180,32,Yes,T,0
5353726335,09/11/2016 5:48,5.58605,-0.17634,252,32,Yes,T,0
5353726335,09/11/2016 5:49,5.5842,-0.17956,233,68,Yes,T,0
5353726335,09/11/2016 5:50,5.57946,-0.18586,210,16,Yes,T,0
5353726335,09/11/2016 5:50,5.5793,-0.18573,90,11,Yes,T,0
5353726335,09/11/2016 5:50,5.57927,-0.1857,283,0,Yes,T,0
5353726335,09/11/2016 5:50,5.57931,-0.18572,331,0,No,T,0
5353821709,09/11/2016 6:15,5.57931,-0.18572,331,0,Yes,T,1
5353821709,09/11/2016 6:18,5.57911,-0.18568,114,15,Yes,T,0
5353821709,09/11/2016 6:18,5.57909,-0.18547,79,9,Yes,T,0
5353821709,09/11/2016 6:18,5.57934,-0.18499,30,17,Yes,T,0
5353821709,09/11/2016 6:18,5.57996,-0.1852,46,20,Yes,T,0
5353821709,09/11/2016 6:18,5.58008,-0.18503,53,34,Yes,T,0
5353821709,09/11/2016 6:19,5.58233,-0.18216,351,15,Yes,T,0
5353821709,09/11/2016 6:19,5.58512,-0.18262,349,62,Yes,T,0
5353821709,09/11/2016 6:19,5.58643,-0.18304,310,36,Yes,T,0
5353821709,09/11/2016 6:20,5.58694,-0.18332,30,19,Yes,T,0
5353821709,09/11/2016 6:20,5.58875,-0.18206,36,15,Yes,T,0
5353821709,09/11/2016 6:21,5.59749,-0.17942,12,82,Yes,T,0
5353821709,09/11/2016 6:22,5.59957,-0.17887,19,0,Yes,T,0
5353821709,09/11/2016 6:23,5.60007,-0.17877,10,40,Yes,T,0
5353821709,09/11/2016 6:23,5.60437,-0.17789,13,71,Yes,T,0
5353821709,09/11/2016 6:24,5.61381,-0.17597,1,0,Yes,T,0
5353821709,09/11/2016 6:25,5.6175,-0.17602,355,55,Yes,T,0
5353821709,09/11/2016 6:26,5.62054,-0.17617,339,0,Yes,T,0
5353821709,09/11/2016 6:26,5.62087,-0.17617,12,10,Yes,T,0
